mounth,failCount,failPause,failMax,lifeTime,activeLife,calls,tariffPrice,tariffSpeed,payments,paymentSum,sms,outflow
1,12,13646,8906,80804587,81734400,2,650,100,3,1950,9,0
1,12,13646,8906,80382598,68515200,1,800,100,3,2400,1,0
1,10,20220,12240,80132792,68515200,0,500,50,3,1100,6,0
1,28,62280,31560,80708856,83030400,5,800,100,3,2600,3,0
1,10,20220,12240,79772145,79142400,0,800,100,3,2424,6,0
1,10,20220,12240,80391882,81820800,1,800,100,3,3800,6,0
1,8,29656,17820,80030163,79228800,0,650,100,3,1950,6,0
1,11,26661,19281,80043373,78247996,5,1100,100,5,3813,0,0
1,13,225753,95973,79765469,81820800,0,650,100,3,1950,6,0
1,6,7620,4440,79701394,47520000,0,650,100,1,1500,0,0
1,12,13646,8906,79095791,78969600,0,800,100,3,2400,1,0
1,12,13646,8906,78387731,68688454,0,800,100,3,3260,5,0
1,9,58351,45780,78304393,79228800,3,650,100,4,3500,0,0
1,12,13646,8906,78309690,79142400,1,800,100,3,2403,4,0
1,8,29656,17820,78318140,76550400,0,500,50,1,1000,0,0
1,11,27606,14466,78406854,76636800,0,500,50,3,1700,3,0
1,12,13646,8906,77951887,79228800,1,800,100,3,2439,3,0
1,12,13646,8906,77257202,76464000,1,800,100,2,1608,4,0
1,11,26661,19281,77188043,77220887,1,1100,100,5,4700,1,0
1,29,67808,31560,76675236,23846400,0,500,50,1,500,1,1
1,5,5040,3180,77005859,79228800,2,800,100,3,3853,2,0
1,10,20220,12240,76579811,79056000,0,650,100,3,2250,7,0
1,27,61920,31800,76592213,76377600,0,650,100,3,1850,2,0
1,1,1560,1560,1468799,1468800,0,1149,100,1,5000,4,0
1,6,5340,3180,76247069,76464000,0,650,100,3,1950,6,0
1,6,7620,4440,75969860,76464000,0,650,100,5,1700,1,0
1,12,42078,21840,75957542,76550400,0,500,50,3,1500,6,0
1,10,51517,28837,75891081,76550400,1,650,100,3,1950,7,0
1,13,22380,12360,75897128,76550400,8,500,50,3,1100,2,0
1,3,4440,3180,3887999,3888000,1,1500,300,3,8173,9,0
1,10,20220,12240,75192460,76464000,1,650,100,3,1850,2,0
1,12,13646,8906,74862916,76982400,3,650,100,3,1950,9,0
1,10,20220,12240,74948547,48556800,0,500,50,3,1784,3,0
1,0,0,0,74942575,73785600,0,650,100,2,1300,2,0
1,9,8666,6746,71916556,34560000,0,650,100,0,0,0,0
1,10,51517,28837,74257975,70934400,2,500,50,4,2500,0,0
1,6,7620,4440,74250748,73785600,0,500,50,2,1000,4,0
1,10,20220,12240,74239850,41817600,0,650,100,3,1400,5,0
1,3,1440,1080,73560635,73190464,0,1390,1000,3,4270,4,0
1,10,20220,12240,73551494,68601600,5,800,100,3,3407,4,0
1,7,29760,25800,73139242,52876800,1,650,100,3,1950,3,0
1,3,16620,15060,17193599,4233600,0,990,100,0,0,0,0
1,10,57060,52560,72785025,63986283,0,550,50,3,2365,5,0
1,0,0,0,67256401,57836849,0,650,100,0,0,0,0
1,10,20220,12240,72424151,52704000,0,500,50,2,1000,3,0
1,5,19440,16620,44668799,44668800,1,990,50,4,2870,0,0
1,3,4440,3180,70443853,69984000,1,900,8,3,2700,3,0
1,5,19440,16620,45014399,45014400,0,1100,100,2,2200,0,0
1,3,4440,3180,69507250,68342400,0,1150,12,3,3450,2,0
1,8,31300,19358,69292799,68342400,1,550,50,4,2048,1,0
1,8,28996,17160,68860799,67132800,7,600,100,3,3130,8,0
1,5,5040,3180,68774399,56073600,0,500,50,3,1767,4,0
1,5,19440,16620,45446399,45446400,0,1100,100,2,2200,2,0
1,4,4440,3120,67332143,57024000,0,900,8,3,2330,4,0
1,10,20340,12300,65263604,63244800,0,600,100,3,1800,3,0
1,5,19440,16620,45878399,44928000,0,1100,100,6,3016,6,0
1,3,4440,3180,45878399,40262400,9,1100,100,3,3300,5,0
1,10,32820,24540,64627199,14428800,7,550,50,2,484,6,0
1,9,58352,45780,31190399,31190400,0,650,100,3,1950,0,0
1,29,67808,31560,61516799,7776000,2,500,50,4,2326,2,0
1,3,4440,3180,61343999,42508800,5,1149,100,4,2928,1,0
1,3,4440,3180,19180799,19180800,4,1390,1000,3,4170,6,0
1,4,4380,3120,7689599,7689600,10,1299,200,2,6535,5,0
1,7,4800,3120,54279753,54259200,0,1150,100,3,3743,5,0
1,3,4440,3180,54086399,48265030,2,990,50,3,2911,0,0
1,8,31300,19359,52444799,51148800,0,650,100,3,1950,1,0
1,3,4440,3180,50371199,40262400,2,950,100,2,1557,0,0
1,8,31300,19359,50111999,50112000,0,650,100,2,1300,4,0
1,7,29820,25800,50025599,41299200,2,550,50,3,1650,1,0
1,11,26661,19281,49334399,49334400,0,990,100,3,2970,4,0
1,8,29656,17820,14774399,5616000,2,650,100,0,0,0,0
1,8,31300,19359,47001599,47001600,3,500,50,2,1175,0,0
1,5,19440,16620,48038399,45360000,0,990,50,3,2970,4,0
1,3,4440,3180,48038399,48038400,0,990,50,3,2970,0,0
1,13,107600,70545,48038399,48038400,4,650,100,3,1950,9,0
1,5,19440,16620,47865599,47865600,5,1100,100,3,3150,4,0
1,10,133382,75188,48297599,35769600,0,650,100,5,2600,3,0
1,5,19440,16620,46828799,46828800,0,990,50,3,2970,1,0
1,10,20100,12240,42681599,41990400,4,650,100,4,1450,4,0
1,3,4440,3180,46223999,46224000,1,990,50,2,2280,3,0
1,5,19440,16620,47865599,47865600,3,990,50,3,2970,1,0
1,3,4440,3180,46828799,46742400,0,1100,100,3,3300,2,0
1,11,26661,19281,47519999,47520000,0,990,50,0,0,0,0
1,5,19440,16620,46915199,17280000,0,1100,100,1,1300,4,0
1,3,4440,3180,47606399,42336000,0,990,50,1,990,2,0
1,3,4440,3180,46396799,46396800,1,1430,1000,3,4500,3,0
1,5,19440,16620,47519999,47347200,1,1265,100,3,3795,0,0
1,3,4440,3180,47692799,12528000,4,1100,100,4,5113,2,0
1,3,4440,3180,46828799,46828800,1,1100,100,3,3300,2,0
1,5,19440,16620,47606399,47606400,2,990,50,3,3000,0,0
1,8,31300,19359,47174399,47174400,1,650,100,3,1950,2,0
1,5,19440,16620,47519999,41299200,0,990,50,3,2300,2,0
1,5,19440,16620,46569599,46569600,0,1265,100,3,3795,1,0
1,11,26661,19281,46569599,46137600,2,990,50,3,2960,5,0
1,11,21120,12300,47174399,46742400,6,500,50,5,1823,3,0
1,7,27844,17400,47174399,40780800,0,500,50,4,1451,3,0
1,5,19440,16620,46396799,46224000,0,990,50,3,2940,1,0
1,5,19440,16620,46915199,44496000,0,990,50,5,2884,2,0
1,10,20220,12240,47001599,47001600,0,500,50,3,1500,2,0
1,4,4380,3120,45791999,45792000,0,990,50,3,2970,0,0
1,3,4440,3180,46483199,46483200,0,1265,100,3,4000,2,0
1,12,13646,8906,46223999,46051200,0,500,50,3,1500,4,0
1,3,4440,3180,45964799,45964800,0,990,50,2,1980,3,0
1,8,31300,19359,46223999,46224000,0,650,100,2,1300,4,0
1,3,4440,3180,46310399,46310400,1,1100,100,3,3900,1,0
1,3,4440,3180,45878399,45878400,0,1100,100,4,4400,1,0
1,8,31300,19358,45878399,45792000,8,650,100,3,1950,7,0
1,4,4380,3120,45532799,45532800,0,1430,1000,3,4290,1,0
1,0,0,0,31363199,21168000,0,1265,100,0,0,0,0
1,8,31300,19359,44755199,35251200,2,800,100,2,1980,4,0
1,3,4440,3180,45446399,45446400,7,1100,100,3,3300,5,0
1,3,4440,3180,45359999,45360000,0,990,50,3,2970,1,0
1,4,4380,3120,45532799,43286400,0,1265,100,3,4095,3,0
1,5,19440,16620,45187199,45187200,7,990,50,4,3960,1,0
1,3,4440,3180,45187199,45100800,1,990,50,4,3960,0,0
1,3,4440,3180,45014399,45014400,1,990,50,3,5910,0,0
1,10,20040,12240,44495999,43545600,9,650,100,4,2469,1,0
1,5,19440,16620,44841599,44841600,0,1100,100,3,3300,0,0
1,3,4440,3180,45187199,45187200,0,1100,100,3,3300,1,0
1,5,19440,16620,44409599,44409600,0,1100,100,3,3100,0,0
1,5,19440,16620,44755199,24624000,1,1100,100,3,3266,3,0
1,4,4380,3120,43718399,42249600,0,990,50,2,1980,0,0
1,3,4440,3180,42249599,42249600,1,120,1,2,6807,0,0
1,7,29760,25800,44495999,44496000,0,800,100,4,3200,0,0
1,5,19440,16620,44495999,41817600,8,990,50,2,1730,10,1
1,8,29656,17820,44063999,29254243,0,650,100,0,0,6,0
1,3,4440,3180,44495999,42508800,0,1100,100,2,1100,3,0
1,10,20340,12300,44063999,43891200,0,1100,300,2,2000,1,0
1,8,31300,19359,44495999,41904000,0,650,100,3,1950,5,0
1,4,4380,3120,43199999,43200000,0,1100,100,3,3300,5,0
1,0,0,0,38707199,28080000,0,990,50,0,0,4,0
1,6,7620,4440,43804799,40953600,5,650,100,2,1257,4,1
1,8,31300,19358,14342399,12009600,0,650,100,2,1450,3,0
1,3,4440,3180,43545599,43372800,5,990,50,3,2970,4,0
1,4,4380,3120,43977599,43977600,1,1100,100,3,3300,3,0
1,8,31300,19358,43804799,42854400,0,800,100,3,2400,6,0
1,5,19440,16620,42767999,36460800,0,1100,100,4,3815,4,0
1,10,51073,28693,43718399,40608000,1,500,50,3,1484,3,0
1,3,4440,3180,43372799,43372800,0,1100,100,4,4400,2,0
1,3,4440,3180,43459199,43286400,31,1100,100,4,3570,39,0
1,11,26661,19281,43113599,43113600,0,1100,100,3,3300,3,0
1,7,27844,17400,43372799,43372800,0,800,100,4,3200,1,0
1,8,31300,19359,43459199,43459200,0,650,100,4,2600,3,0
1,4,4380,3120,43372799,42163200,2,1100,100,3,3300,2,0
1,4,4380,3120,42595199,41990400,0,1265,100,3,3367,3,0
1,8,31300,19359,43027199,43027200,3,800,100,3,2400,6,0
1,8,31300,19358,42422399,42422400,1,650,100,3,1650,15,0
1,5,5040,3180,42854399,42854400,0,500,50,3,1500,2,0
1,11,26661,19281,43027199,43027200,0,1100,100,4,4400,1,0
1,5,19440,16620,43113599,43113600,1,1100,100,4,4400,3,0
1,4,4380,3120,42249599,38534400,0,990,50,2,1980,3,0
1,4,4380,3120,42595199,42595200,0,1265,100,4,5060,0,0
1,3,4440,3180,41731199,41769377,2,1100,100,3,3300,0,0
1,4,4380,3120,40694399,40694400,0,1265,100,5,4280,4,0
1,8,31300,19358,42681599,41126400,1,500,50,3,1233,4,0
1,5,19440,16620,41471999,41472000,4,990,50,3,2970,3,0
1,13,225753,95973,42335999,42336000,1,650,100,5,3099,7,0
1,12,13646,8906,8467199,8380800,0,699,70,3,1540,3,0
1,3,4440,3180,42335999,32140800,0,1100,100,3,2667,4,0
1,3,4440,3180,42335999,31449600,1,1100,100,5,3253,2,0
1,8,31300,19358,42422399,42422400,0,500,50,3,1500,4,0
1,5,19440,16620,40953599,40953600,6,1100,100,3,3300,2,0
1,4,4380,3120,41990399,41990400,0,1100,100,4,4400,1,0
1,3,4440,3180,41990399,41990400,3,1100,100,3,3300,4,0
1,4,4380,3120,41644799,39744000,0,990,50,3,2970,6,0
1,5,19440,16620,39139199,38793600,1,990,50,3,2970,1,0
1,4,4380,3120,41558399,41558400,0,990,50,3,2970,0,0
1,4,4380,3120,14342399,14083200,0,990,100,3,2911,5,0
1,8,30494,18000,41731199,41558400,1,650,100,6,1950,1,0
1,3,4980,2160,41731199,10972800,2,650,100,1,500,3,0
1,3,4440,3180,41731199,41644800,1,1100,100,3,3300,2,0
1,5,19440,16620,41039999,41040000,0,990,50,2,1970,7,0
1,3,4440,3180,41644799,41644800,0,990,50,3,3288,1,0
1,4,4380,3120,41644799,37756800,0,1430,1000,2,5520,0,0
1,6,40680,20760,38966399,27820800,0,650,100,0,0,1,0
1,10,133382,75188,38534399,38361600,0,650,100,3,1907,1,0
1,4,4380,3120,40521599,40521600,0,1595,1000,3,4785,5,0
1,4,4980,3120,40694399,39484800,0,800,100,4,3200,2,0
1,5,19440,16620,40694399,40694400,3,990,50,3,2970,5,0
1,5,19440,16620,40953599,35856000,0,990,50,4,3960,2,0
1,3,4440,3180,40953599,40953600,8,1100,100,3,3675,5,0
1,3,4440,3180,40607999,40608000,0,1430,1000,2,2860,6,0
1,12,42253,21840,40607999,40608000,2,650,100,4,1950,6,0
1,8,14937,10377,40953599,39916800,2,650,100,5,2600,6,0
1,3,4440,3180,40780799,40435200,0,1100,100,3,3285,1,0
1,3,4440,3180,40348799,40262400,4,1265,100,3,3800,6,0
1,3,4440,3180,40262399,16848000,6,1100,100,2,3300,2,0
1,8,31300,19358,40348799,39916800,0,650,100,3,1735,4,0
1,5,26320,17198,37929599,26179200,0,800,100,0,0,0,0
1,5,19440,16620,38447999,38361600,0,1265,100,3,3795,4,0
1,3,4440,3180,40262399,39744000,0,990,50,3,3386,6,0
1,3,4440,3180,39225599,39225600,4,990,50,3,2970,0,0
1,5,19440,16620,40694399,20044800,0,990,50,2,1800,2,0
1,3,4440,3180,39916799,39916800,0,1100,100,3,3300,2,0
1,3,4440,3180,38879999,38534400,1,990,50,3,2970,0,0
1,5,19440,16620,39916799,39916800,1,990,50,3,3000,3,0
1,3,4440,3180,39916799,39916800,0,990,50,2,1980,1,0
1,8,31300,19359,39916799,39916800,3,650,100,3,1950,5,0
1,5,19440,16620,39830399,39830400,0,1265,100,4,4710,1,0
1,3,4440,3180,39743999,39744000,0,990,50,3,2970,5,0
1,4,4380,3120,39830399,39830400,0,1100,100,3,3300,2,0
1,3,4440,3180,39830399,39830400,23,1595,1000,3,5690,1,0
1,10,26887,14227,21340799,21340800,6,500,50,3,1500,3,0
1,3,4440,3180,39571199,39571200,2,1265,100,3,3730,3,0
1,29,67808,31560,39657599,39657600,5,500,50,3,1500,0,0
1,12,13646,8906,39657599,35942400,0,650,100,3,2330,1,0
1,8,31300,19358,39571199,39225600,2,500,50,3,1504,5,0
1,5,19440,16620,39311999,17020800,0,990,50,3,3200,2,0
1,9,58351,45780,39311999,39312000,0,800,100,3,2800,1,0
1,11,26661,19281,38966399,38966400,4,1100,100,3,3300,4,0
1,3,4440,3180,38966399,38966400,0,990,50,0,0,0,0
1,3,4440,3180,38879999,38880000,0,1100,100,3,3300,5,0
1,4,4380,3120,38620799,38534400,5,1265,100,2,2350,4,0
1,1,720,720,33004799,22377600,0,500,50,0,0,0,0
1,4,4380,3120,38534399,38016000,12,990,50,3,2970,9,0
1,4,4380,3120,38534399,38361600,0,1100,100,4,4335,2,0
1,4,4380,3120,35942399,35164800,0,1430,1000,3,4290,3,0
1,5,19440,16620,38015999,34905600,0,1430,1000,3,4170,4,0
1,3,4440,3180,37929599,37929600,1,990,50,4,3840,4,0
1,3,4440,3180,38015999,38016000,0,990,50,3,2970,5,0
1,7,27844,17400,37929599,31795200,3,650,100,2,883,4,0
1,5,5580,3900,37843199,34214400,0,500,50,2,719,2,0
1,8,14937,10377,37843199,37843200,7,650,100,2,1300,2,0
1,4,4380,3120,37929599,35683200,0,1100,100,5,4400,1,0
1,3,4440,3180,37238399,37238400,0,1100,100,3,3300,3,0
1,5,19440,16620,37583999,37584000,4,990,50,4,3960,2,0
1,8,14937,10377,11663999,11059200,4,600,100,4,2265,9,0
1,3,4440,3180,37583999,36806400,0,1265,100,3,3682,3,0
1,3,4440,3180,37497599,37497600,0,1595,1000,3,5000,2,0
1,3,4440,3180,36892799,36892800,0,1100,100,3,3630,5,0
1,0,0,0,31535999,20908800,0,1100,100,0,0,3,0
1,3,4440,3180,37065599,37065600,0,1100,100,3,3300,0,0
1,5,19440,16620,36806399,36806400,0,1595,1000,3,5000,1,0
1,1,1620,1620,34473599,25142400,0,1100,100,0,0,0,0
1,8,31300,19358,37151999,37152000,1,650,100,2,1300,0,0
1,10,26887,14227,34127999,32400000,0,500,50,3,1077,2,0
1,3,4440,3180,37151999,37065600,0,990,50,3,3000,1,0
1,3,4440,3180,29980799,29462400,0,990,100,4,2852,6,0
1,5,19440,16620,36633599,36633600,2,1265,100,3,3900,0,0
1,3,4440,3180,36719999,29376000,1,1100,100,4,3858,2,0
1,11,26661,19281,36547199,36547200,11,1100,100,3,3900,1,0
1,8,14937,10377,36547199,14947200,2,800,100,2,1173,7,0
1,3,4440,3180,35683199,35683200,2,1265,100,3,3795,1,0
1,11,26661,19281,36547199,36547200,1,990,50,3,2970,3,0
1,10,26887,14227,36460799,26784000,0,650,100,2,1300,0,0
1,10,133382,75188,36201599,34214400,0,800,100,2,1653,2,0
1,4,4380,3120,36460799,36028800,0,1100,100,4,3400,2,0
1,3,4440,3180,36201599,34992000,3,990,50,3,2970,1,0
1,24,48360,22320,36115199,6480000,6,650,100,1,461,2,0
1,7,29760,25800,36115199,36115200,0,650,100,3,3000,0,0
1,3,4440,3180,36115199,36115200,3,1100,100,4,4107,0,0
1,4,4380,3120,35510399,35424000,0,990,50,3,2980,3,0
1,11,26661,19281,36115199,36115200,0,1390,1000,3,4170,3,0
1,4,4380,3120,36028799,36028800,8,990,50,3,2970,8,0
1,3,4440,3180,35942399,35942400,0,1265,100,3,3830,4,0
1,4,4380,3120,35942399,35164800,1,990,50,3,2693,0,0
1,5,19440,16620,35769599,35424000,0,1265,100,3,5051,3,0
1,10,133382,75188,35423999,31190400,1,650,100,4,2432,5,0
1,9,29895,17820,35510399,33004800,3,500,50,2,1600,6,0
1,3,4440,3180,35337599,35337600,0,990,50,3,2970,0,0
1,4,4380,3120,35510399,35510400,0,990,100,3,4000,1,0
1,8,31300,19359,35510399,35251200,0,800,100,3,2348,10,0
1,4,4380,3120,35164799,34646400,0,1100,100,3,3300,3,0
1,8,30180,25800,35423999,34214400,1,650,100,5,3078,0,0
1,8,30443,21083,35423999,21254400,0,800,100,0,0,2,0
1,3,4440,3180,35423999,35424000,2,1100,100,3,3300,3,0
1,4,4380,3120,35423999,35424000,0,1265,100,3,3795,3,0
1,9,29895,17820,35164799,35164800,0,650,100,3,1950,0,0
1,5,19440,16620,35078399,35078400,0,990,50,4,4600,0,0
1,3,4440,3180,35078399,35078400,0,1100,100,3,3300,0,0
1,5,19440,16620,35078399,35078400,0,1265,100,3,3795,4,0
1,11,27235,14395,34905599,34905600,1,650,100,4,3700,1,0
1,3,4440,3180,33782399,33436800,0,1100,100,3,3300,3,0
1,5,19440,16620,34905599,34905600,0,1100,100,4,4400,1,0
1,5,19440,16620,34819199,34732800,1,990,50,3,2970,3,0
1,10,26887,14227,34127999,34128000,0,650,100,3,2850,1,0
1,4,4380,3120,34041599,34041600,2,990,50,3,2970,3,0
1,13,22380,12360,34732799,34732800,2,650,100,3,2250,2,0
1,4,4380,3120,34214399,33609600,4,1100,100,3,3640,4,0
1,5,19440,16620,33523199,33523200,0,990,50,2,1681,1,0
1,5,19440,16620,34387199,34387200,0,1100,100,3,3300,3,0
1,10,20220,12240,34387199,34387200,1,500,50,4,1536,2,0
1,5,19440,16620,34300799,32054400,3,990,50,3,2970,0,0
1,8,14937,10377,34300799,34300800,1,650,100,4,2200,2,0
1,5,19440,16620,33782399,33782400,0,1265,100,3,3795,0,0
1,8,29656,17820,33350399,33350400,0,800,100,3,2920,0,0
1,4,4380,3120,33436799,33436800,0,1430,1000,3,4340,6,0
1,10,51073,28693,33436799,33436800,0,650,100,3,1950,1,0
1,5,19440,16620,33609599,33609600,4,1430,1000,3,4290,3,0
1,4,4380,3120,33695999,26524800,1,990,100,3,3000,0,0
1,3,4440,3180,33782399,33782400,2,1390,1000,4,6360,6,0
1,10,26887,14227,33782399,25488000,0,800,100,5,5801,3,0
1,5,19440,16620,33695999,33696000,1,990,100,3,2970,2,0
1,27,59280,31500,33436799,33436800,1,650,100,3,1950,4,0
1,3,4440,3180,33177599,33177600,4,1390,1000,3,4170,0,0
1,4,4380,3120,33177599,33177600,1,990,100,3,3000,3,0
1,11,26661,19281,26179199,26179200,6,990,100,4,3904,1,0
1,5,19440,16620,33263999,33264000,1,990,100,4,4360,0,0
1,3,4440,3180,33523199,21600000,0,990,100,6,830,4,1
1,8,31300,19358,33436799,27648000,2,650,100,4,2290,5,0
1,4,4380,3120,33004799,22550400,0,990,100,0,0,7,0
1,8,31300,19359,33091199,28339200,1,650,100,2,1300,0,0
1,10,20100,12240,33091199,33091200,0,500,50,2,1000,3,0
1,4,4380,3120,33091199,33091200,0,990,100,4,4300,0,0
1,8,14937,10377,33004799,32918400,4,650,100,3,2290,5,0
1,8,14937,10377,32745599,31363200,0,650,100,3,1900,3,0
1,4,4380,3120,32572799,32572800,1,990,100,4,2970,3,0
1,10,51517,28837,32572799,32572800,1,650,100,3,1950,1,0
1,12,13646,8906,33004799,32745600,0,500,50,3,1416,4,0
1,5,19440,16620,32745599,32745600,0,990,100,3,2970,1,0
1,3,4440,3180,32572799,32572800,1,990,100,3,2460,6,0
1,4,4380,3120,31795199,31795200,6,990,100,4,3960,1,0
1,3,4440,3180,31795199,31795200,1,990,100,4,4000,2,0
1,10,26887,14227,31967999,31708800,3,650,100,3,1835,5,0
1,5,19440,16620,30585599,29894400,0,990,100,3,2851,3,0
1,3,4440,3180,29030399,29030400,1,990,100,3,2970,0,0
1,8,14937,10377,32486399,32486400,2,650,100,5,2440,4,0
1,8,14937,10377,31795199,31795200,0,650,100,2,1300,4,0
1,3,4440,3180,23587199,23587200,0,990,50,4,3960,1,0
1,14,37201,23824,31708799,30758400,17,650,100,4,1935,5,0
1,11,26661,19281,27820799,27820800,2,1390,1000,3,4170,4,0
1,3,4440,3180,31363199,31363200,0,990,100,3,2970,0,0
1,4,4380,3120,31363199,31363200,1,990,100,4,3012,0,0
1,12,42253,21840,25487999,25488000,1,650,100,3,1950,2,0
1,5,19440,16620,31363199,31104000,2,990,100,3,2960,3,0
1,3,4440,3180,30931199,30931200,0,990,100,3,4000,1,0
1,3,4440,3180,30931199,30585600,0,1390,1000,4,4045,3,0
1,3,4440,3180,30931199,30844800,10,990,100,2,2970,10,0
1,4,4380,3120,30758399,30153600,5,990,100,3,2970,4,0
1,3,4440,3180,30758399,30412800,0,990,100,3,2913,3,0
1,5,19440,16620,30671999,30672000,0,990,100,3,2970,0,0
1,3,4440,3180,30671999,13651200,1,990,100,0,0,1,0
1,11,26661,19281,29980799,29808000,0,990,100,3,2970,3,0
1,3,4440,3180,30585599,30153600,3,990,100,3,2990,4,0
1,9,32340,26580,30671999,24278400,0,650,100,4,1936,3,0
1,4,4380,3120,30239999,29894400,0,990,100,4,3801,2,0
1,9,23100,19620,30499199,30499200,0,990,100,2,1980,1,0
1,11,27235,14395,30326399,22377600,0,650,100,0,0,2,0
1,4,4380,3120,30585599,29980800,0,990,100,3,3204,3,0
1,8,31300,19359,29894399,29894400,0,650,100,3,1950,0,0
1,8,30443,21083,30499199,29980800,4,650,100,2,1892,5,0
1,4,4380,3120,30585599,30585600,0,990,100,4,3960,0,0
1,3,4440,3180,30239999,29980800,0,990,100,4,2970,4,0
1,3,4440,3180,29894399,29894400,0,990,100,3,2970,0,0
1,11,27170,14390,30671999,30672000,7,500,50,4,2000,0,0
1,3,4440,3180,30758399,30672000,4,990,100,3,2970,7,0
1,3,4440,3180,30239999,30240000,5,1390,1000,3,4170,5,0
1,11,26661,19281,29203199,29203200,2,990,100,4,3700,7,0
1,7,27904,17460,29980799,29548800,1,800,100,3,2400,4,0
1,8,31300,19358,29980799,29980800,0,500,50,2,1000,0,0
1,4,4380,3120,29635199,29635200,0,990,100,3,2960,3,0
1,4,4380,3120,29894399,29894400,0,1390,1000,4,7360,3,0
1,3,4440,3180,29894399,29894400,1,1390,1000,3,4150,4,0
1,10,23160,19620,21254399,19872000,3,990,100,4,3460,4,0
1,10,23160,19620,20995199,20995200,0,990,100,3,2970,0,0
1,9,23100,19620,15983999,5356800,0,990,100,0,0,5,0
1,10,23160,19620,21772799,21772800,0,990,100,3,2960,1,0
1,10,23160,19620,20735999,20736000,2,990,100,3,2970,1,0
1,1,1620,1620,27215999,17107200,0,990,100,0,0,0,0
1,10,23160,19620,21081599,21081600,0,990,100,2,1980,0,0
1,10,23160,19620,18575999,16329600,0,800,50,3,2100,2,0
1,10,23160,19620,21686399,20390400,0,990,100,3,3735,3,0
1,10,23160,19620,22031999,22032000,0,990,100,3,2970,2,0
1,3,4440,3180,29635199,27993600,6,990,100,2,1980,3,0
1,4,4380,3120,29894399,29894400,1,990,100,3,2970,2,0
1,3,4440,3180,29548799,29548800,0,990,100,3,3270,3,0
1,8,31300,19358,29548799,29548800,0,650,100,3,1950,1,0
1,3,4440,3180,28857599,28857600,2,990,100,3,3770,0,0
1,5,19440,16620,29289599,29289600,0,990,100,4,3978,0,0
1,3,4440,3180,29548799,29548800,0,990,100,3,2970,4,0
1,4,4380,3120,29548799,29548800,1,990,100,3,3811,3,0
1,3,4440,3180,28339199,28252800,0,1390,1000,1,10000,2,0
1,4,4380,3120,29030399,29030400,1,990,100,2,1980,1,0
1,5,5580,3900,28943999,28944000,1,500,50,3,1840,0,0
1,8,31300,19358,28079999,25833600,0,500,50,4,1176,6,0
1,4,4380,3120,28943999,28944000,0,990,100,3,2970,0,0
1,5,5040,3180,29375999,29376000,7,500,50,2,1550,2,0
1,3,4440,3180,29203199,29203200,1,990,100,2,1969,0,0
1,5,19440,16620,28857599,28857600,0,990,100,3,2970,3,0
1,3,4440,3180,27475199,27475200,0,990,100,3,2970,4,0
1,4,4380,3120,28943999,24192000,1,990,100,3,2737,4,0
1,4,4380,3120,27907199,15984000,0,990,100,3,2890,3,0
1,3,4440,3180,29203199,29203200,7,990,100,4,3960,1,0
1,10,46320,22860,29289599,29289600,7,650,100,3,1950,2,0
1,12,63075,47595,28857599,28857600,0,650,100,4,2600,0,0
1,5,19440,16620,28079999,28080000,0,990,100,4,3970,1,0
1,3,4440,3180,28252799,28166400,1,1390,1000,4,6190,1,0
1,5,19440,16620,28252799,28166400,5,990,100,3,3000,2,0
1,6,25140,12540,23759999,13132800,0,650,100,0,0,0,0
1,4,4380,3120,29030399,29030400,0,990,100,4,3960,2,0
1,3,4440,3180,28339199,28339200,0,990,100,3,2970,0,0
1,4,4380,3120,27475199,27475200,0,990,100,3,3000,1,0
1,10,20220,12240,28857599,28857600,0,500,50,3,2010,3,0
1,3,4440,3180,27820799,27734400,0,1390,1000,3,4165,2,0
1,3,4440,3180,28166399,27648000,0,990,100,3,3092,5,0
1,3,4440,3180,27820799,27648000,0,990,100,3,2941,4,0
1,8,31300,19359,27907199,5011200,4,800,100,4,4620,1,0
